equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_M4_SHERMAN,M4 Sherman,tanks,104,tanks,98,6,94
BRI_M3_GRANT,M3 Grant,tanks,8,tanks,8,0,100
BRI_M3_STUART,M3 Stuart,tanks,52,tanks,50,2,96
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,24,armored_cars,22,2,91
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,8,armored_cars,8,0,100
BRI_M5_HALF_TRACK,M5 Half-track,halftracks,48,halftracks,44,4,91
BRI_CMP_15CWT,CMP 15cwt,trucks,850,trucks,850,0,100
BRI_CMP_30CWT,CMP 30cwt,trucks,1200,trucks,1200,0,100
BRI_BEDFORD_3_TON,Bedford 3-ton,trucks,400,trucks,400,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,120,motorcycles,120,0,100
BRI_BSA_M20,BSA M20,motorcycles,65,motorcycles,65,0,100
BRI_QF_25_POUNDER_MK_II,QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_QF_6_POUNDER,QF 6-pounder,anti_tank,40,anti_tank,40,0,100
BRI_QF_2_POUNDER,QF 2-pounder,anti_tank,8,anti_tank,8,0,100
BRI_QF_40MM_BOFORS,QF 40mm Bofors,anti_aircraft,16,anti_aircraft,16,0,100
