equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,56,armored_cars,53,3,94
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,32,armored_cars,31,1,96
BRI_MARMON_HERRINGTON_MK_II/III,Marmon-Herrington Mk II/III,armored_cars,46,armored_cars,43,3,93
BRI_BEDFORD_QL/OY_3_TON,Bedford QL/OY 3-ton,trucks,3225,trucks,3225,0,100
BRI_MORRIS_COMMERCIAL_15CWT,Morris Commercial 15cwt,trucks,2000,trucks,2000,0,100
BRI_CMP_(CANADIAN_MILITARY_PATTERN)_3_TON,CMP (Canadian Military Pattern) 3-ton,trucks,1845,trucks,1845,0,100
BRI_AUSTIN_K2/Y_2_TON,Austin K2/Y 2-ton,trucks,500,trucks,500,0,100
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,125,trucks,125,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,535,motorcycles,535,0,100
BRI_BSA_M20,BSA M20,motorcycles,280,motorcycles,280,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,240,field_artillery,240,0,100
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,132,anti_tank,132,0,100
BRI_ORDNANCE_QF_17_POUNDER,Ordnance QF 17-pounder,anti_tank,12,anti_tank,12,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,6,anti_tank,6,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,24,anti_aircraft,24,0,100
BRI_OERLIKON_20MM,Oerlikon 20mm,anti_aircraft,4,anti_aircraft,4,0,100
