equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,58,tanks,48,10,82
BRI_CRUSADER_MK_I,Crusader Mk I,tanks,22,tanks,16,6,72
BRI_CRUISER_MK_VI_CRUSADER,Cruiser Mk VI Crusader,tanks,14,tanks,12,2,85
BRI_CRUISER_MK_IV_(A13),Cruiser Mk IV (A13),tanks,8,tanks,6,2,75
BRI_M3_STUART_(HONEY),M3 Stuart (Honey),tanks,56,tanks,42,14,75
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,38,armored_cars,34,4,89
BRI_HUMBER_ARMOURED_CAR_MK_II,Humber Armoured Car Mk II,armored_cars,28,armored_cars,24,4,85
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,16,armored_cars,14,2,87
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,685,trucks,685,0,100
BRI_MORRIS_COMMERCIAL_CS8_15_CWT,Morris Commercial CS8 15-cwt,trucks,425,trucks,425,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,385,trucks,385,0,100
BRI_CMP_CHEVROLET_3_TON,CMP Chevrolet 3-ton,trucks,245,trucks,245,0,100
BRI_FORD_WOT_6_CWT,Ford WOT 6-cwt,trucks,125,trucks,125,0,100
BRI_BSA_M20,BSA M20,motorcycles,128,motorcycles,128,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,87,motorcycles,87,0,100
BRI_QF_25_POUNDER_MK_II,QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_QF_2_POUNDER,QF 2-pounder,anti_tank,32,anti_tank,32,0,100
BRI_QF_6_POUNDER,QF 6-pounder,anti_tank,8,anti_tank,8,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
