equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_M4A2_SHERMAN,M4A2 Sherman,tanks,156,tanks,145,11,92
BRI_CRUSADER_MK_III,Crusader Mk III,tanks,24,tanks,22,2,91
BRI_VALENTINE_MK_IX,Valentine Mk IX,tanks,12,tanks,11,1,91
BRI_HUMBER_ARMOURED_CAR_MK_III,Humber Armoured Car Mk III,armored_cars,28,armored_cars,26,2,92
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,20,armored_cars,19,1,95
BRI_BEDFORD_OY/QL_3_TON,Bedford OY/QL 3-ton,trucks,1920,trucks,1920,0,100
BRI_MORRIS_COMMERCIAL_C8_15CWT,Morris Commercial C8 15cwt,trucks,890,trucks,890,0,100
BRI_FORD_WOT_2_15CWT,Ford WOT-2 15cwt,trucks,330,trucks,330,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,308,motorcycles,308,0,100
BRI_BSA_M20,BSA M20,motorcycles,207,motorcycles,207,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,36,anti_tank,36,0,100
BRI_ORDNANCE_QF_17_POUNDER_(76.2MM),Ordnance QF 17-pounder (76.2mm),anti_tank,12,anti_tank,12,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,16,anti_aircraft,16,0,100
BRI_OERLIKON_20MM,Oerlikon 20mm,anti_aircraft,8,anti_aircraft,8,0,100
