equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_STUG_III_AUSF._D,StuG III Ausf. D,tanks,3,tanks,2,1,66
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,30,armored_cars,24,6,80
GER_SD.KFZ._231/232,Sd.Kfz. 231/232,armored_cars,25,armored_cars,20,5,80
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,40,halftracks,32,8,80
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,45,halftracks,38,7,84
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,480,trucks,480,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,350,trucks,350,0,100
GER_CAPTURED_BRITISH_VEHICLES,Captured British vehicles,trucks,290,trucks,290,0,100
GER_ITALIAN_LANCIA/FIAT,Italian Lancia/Fiat,trucks,200,trucks,200,0,100
GER_BMW_R75,BMW R75,motorcycles,95,motorcycles,95,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,85,motorcycles,85,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,36,field_artillery,36,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,24,field_artillery,24,0,100
GER_7.5CM_PAK_40,7.5cm PaK 40,anti_tank,18,anti_tank,18,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,21,anti_tank,21,0,100
GER_DIANA_SELF_PROPELLED_AT_GUN,Diana self-propelled AT gun,anti_tank,9,anti_tank,9,0,100
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,12,anti_aircraft,12,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,6,anti_aircraft,6,0,100
