equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,24,armored_cars,22,2,91
BRI_BEDFORD_QL_3_TON,Bedford QL 3-ton,trucks,820,trucks,820,0,100
BRI_CMP_15CWT,CMP 15cwt,trucks,685,trucks,685,0,100
BRI_MORRIS_C8,Morris C8,trucks,395,trucks,395,0,100
BRI_AUSTIN_K2,Austin K2,trucks,200,trucks,200,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,85,motorcycles,85,0,100
BRI_BSA_M20,BSA M20,motorcycles,65,motorcycles,65,0,100
BRI_QF_25_POUNDER_MK_II,QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_QF_6_POUNDER,QF 6-pounder,anti_tank,48,anti_tank,48,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,54,anti_aircraft,54,0,100
