equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUSADER_MK_I,Crusader Mk I,tanks,45,tanks,38,7,84
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,55,tanks,50,5,90
BRI_CRUSADER_MK_III,Crusader Mk III,tanks,24,tanks,22,2,91
BRI_STUART_M3_(HONEY),Stuart M3 (Honey),tanks,60,tanks,55,5,91
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,65,armored_cars,58,7,89
BRI_HUMBER_MK_I,Humber Mk I,armored_cars,45,armored_cars,40,5,88
BRI_DAIMLER_MK_I,Daimler Mk I,armored_cars,35,armored_cars,30,5,85
BRI_MORRIS_C8_(15_CWT),Morris C8 (15-cwt),trucks,420,trucks,420,0,100
BRI_BEDFORD_MW_(15_CWT),Bedford MW (15-cwt),trucks,380,trucks,380,0,100
BRI_BEDFORD_QL_(3_TON),Bedford QL (3-ton),trucks,285,trucks,285,0,100
BRI_AEC_MATADOR_(3_TON),AEC Matador (3-ton),trucks,125,trucks,125,0,100
BRI_SCAMMELL_PIONEER,Scammell Pioneer,trucks,75,trucks,75,0,100
BRI_BSA_M20,BSA M20,motorcycles,140,motorcycles,140,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,96,motorcycles,96,0,100
BRI_ORDNANCE_QF_25_PDR_MK_II,Ordnance QF 25-pdr Mk II,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_2_PDR,Ordnance QF 2-pdr,anti_tank,12,anti_tank,12,0,100
BRI_ORDNANCE_QF_6_PDR_MK_I,Ordnance QF 6-pdr Mk I,anti_tank,12,anti_tank,12,0,100
