equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_G/H,Panzer III Ausf G/H,tanks,51,tanks,47,4,92
GER_PANZER_IV_AUSF_D/E,Panzer IV Ausf D/E,tanks,4,tanks,4,0,100
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,20,tanks,19,1,95
GER_PANZER_I_AUSF_B,Panzer I Ausf B,tanks,10,tanks,8,2,80
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,18,armored_cars,17,1,94
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-Rad),armored_cars,12,armored_cars,11,1,91
GER_SD.KFZ._223,Sd.Kfz. 223,armored_cars,8,armored_cars,7,1,87
GER_SD.KFZ._221,Sd.Kfz. 221,armored_cars,4,armored_cars,4,0,100
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,35,halftracks,33,2,94
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,45,halftracks,42,3,93
GER_SD.KFZ._7,Sd.Kfz. 7,halftracks,25,halftracks,24,1,96
GER_SD.KFZ._10,Sd.Kfz. 10,halftracks,15,halftracks,14,1,93
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,520,trucks,520,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,380,trucks,380,0,100
GER_BÜSSING_NAG_4.5_TON,Büssing-NAG 4.5-ton,trucks,240,trucks,240,0,100
GER_KRUPP_L2H43,Krupp L2H43,trucks,180,trucks,180,0,100
GER_HORCH_KFZ.15,Horch Kfz.15,trucks,100,trucks,100,0,100
GER_BMW_R75_MIT_BEIWAGEN,BMW R75 mit Beiwagen,motorcycles,180,motorcycles,180,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,120,motorcycles,120,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,80,motorcycles,80,0,100
