equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_M3_GRANT,M3 Grant,tanks,1,tanks,1,0,100
BRI_M4_SHERMAN,M4 Sherman,tanks,92,tanks,85,7,92
BRI_CRUSADER_II/III,Crusader II/III,tanks,68,tanks,59,9,86
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,25,armored_cars,22,3,88
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,15,armored_cars,14,1,93
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,800,trucks,800,0,100
BRI_MORRIS_COMMERCIAL_15_CWT,Morris Commercial 15-cwt,trucks,600,trucks,600,0,100
BRI_CMP_15_CWT,CMP 15-cwt,trucks,400,trucks,400,0,100
BRI_VARIOUS_OTHER_TYPES,Various other types,trucks,400,trucks,400,0,100
BRI_BSA_M20,BSA M20,motorcycles,100,motorcycles,100,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,80,motorcycles,80,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,12,anti_tank,12,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,4,anti_tank,4,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,8,anti_aircraft,8,0,100
