equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_L3/35_TANKETTE,L3/35 Tankette,tanks,42,tanks,28,14,66
ITA_L3/33_TANKETTE,L3/33 Tankette,tanks,5,tanks,3,2,60
ITA_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,12,armored_cars,9,3,75
ITA_AUTOBLINDA_AB_41,Autoblinda AB 41,armored_cars,6,armored_cars,5,1,83
ITA_FIAT_626,Fiat 626,trucks,380,trucks,380,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,295,trucks,295,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,185,trucks,185,0,100
ITA_LIGHT_TRUCKS,Light trucks,trucks,125,trucks,125,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,78,motorcycles,78,0,100
ITA_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,42,motorcycles,42,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,22,motorcycles,22,0,100
ITA_65MM/17_MOUNTAIN_GUN,65mm/17 Mountain Gun,field_artillery,12,field_artillery,12,0,100
ITA_75MM/27_FIELD_GUN,75mm/27 Field Gun,field_artillery,60,field_artillery,60,0,100
ITA_100MM/17_HOWITZER,100mm/17 Howitzer,field_artillery,24,field_artillery,24,0,100
ITA_149MM/13_HOWITZER,149mm/13 Howitzer,field_artillery,12,field_artillery,12,0,100
ITA_47MM/32_MOD._35,47mm/32 Mod. 35,anti_tank,48,anti_tank,48,0,100
ITA_20MM_BREDA,20mm Breda,anti_aircraft,32,anti_aircraft,32,0,100
ITA_75MM/46_AA_GUN,75mm/46 AA Gun,anti_aircraft,8,anti_aircraft,8,0,100
