equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II_INFANTRY_TANK,Matilda II Infantry Tank,tanks,48,tanks,48,0,100
BRI_CRUISER_MK_IV_(A13),Cruiser Mk IV (A13),tanks,52,tanks,45,7,86
BRI_CRUISER_MK_I_(A9),Cruiser Mk I (A9),tanks,18,tanks,15,3,83
BRI_CRUISER_MK_II_(A10),Cruiser Mk II (A10),tanks,15,tanks,12,3,80
BRI_MORRIS_CS9_ARMOURED_CAR,Morris CS9 Armoured Car,armored_cars,65,armored_cars,60,5,92
BRI_ROLLS_ROYCE_ARMOURED_CAR,Rolls-Royce Armoured Car,armored_cars,35,armored_cars,30,5,85
BRI_MARMON_HERRINGTON_MK_I,Marmon-Herrington Mk I,armored_cars,20,armored_cars,18,2,90
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,1800,trucks,1800,0,100
BRI_BEDFORD_OWL_3_TON,Bedford OWL 3-ton,trucks,850,trucks,850,0,100
BRI_MORRIS_C8_15CWT,Morris C8 15cwt,trucks,350,trucks,350,0,100
BRI_AEC_MATADOR_3_TON,AEC Matador 3-ton,trucks,200,trucks,200,0,100
BRI_BSA_M20_500CC,BSA M20 500cc,motorcycles,180,motorcycles,180,0,100
BRI_NORTON_16H_500CC,Norton 16H 500cc,motorcycles,95,motorcycles,95,0,100
BRI_BSA_M20_WITH_SIDECAR,BSA M20 with Sidecar,motorcycles,45,motorcycles,45,0,100
