equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,16,armored_cars,14,2,87
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,28,armored_cars,26,2,92
BRI_FORD_3_TON,Ford 3-ton,trucks,865,trucks,865,0,100
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,645,trucks,645,0,100
BRI_MORRIS_COMMERCIAL_30CWT,Morris Commercial 30cwt,trucks,425,trucks,425,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 Ambulance,trucks,125,trucks,125,0,100
BRI_MISC_STAFF_CARS,Misc Staff Cars,trucks,85,trucks,85,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,145,motorcycles,145,0,100
BRI_BSA_M20,BSA M20,motorcycles,90,motorcycles,90,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_II,Ordnance QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,48,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,24,anti_aircraft,24,0,100
BRI_LEWIS_GUN,Lewis Gun,anti_aircraft,12,anti_aircraft,12,0,100
