equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF._G,Panzer III Ausf. G,tanks,63,tanks,54,9,85
GER_PANZER_III_AUSF._H,Panzer III Ausf. H,tanks,72,tanks,62,10,86
GER_PANZER_III_AUSF._J,Panzer III Ausf. J,tanks,15,tanks,14,1,93
GER_PANZER_IV_AUSF._E,Panzer IV Ausf. E,tanks,26,tanks,22,4,84
GER_PANZER_IV_AUSF._F,Panzer IV Ausf. F,tanks,20,tanks,17,3,85
GER_PANZER_IV_AUSF._F1,Panzer IV Ausf. F1,tanks,6,tanks,5,1,83
GER_PANZER_II_AUSF._C,Panzer II Ausf. C,tanks,28,tanks,24,4,85
GER_PANZER_II_AUSF._F,Panzer II Ausf. F,tanks,32,tanks,28,4,87
GER_SDKFZ_221,SdKfz 221,armored_cars,14,armored_cars,12,2,85
GER_SDKFZ_222,SdKfz 222,armored_cars,46,armored_cars,41,5,89
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,12,armored_cars,10,2,83
GER_SDKFZ_232_(8_RAD),SdKfz 232 (8-rad),armored_cars,18,armored_cars,16,2,88
GER_SDKFZ_250/1,SdKfz 250/1,halftracks,70,halftracks,61,9,87
GER_SDKFZ_251/1,SdKfz 251/1,halftracks,137,halftracks,122,15,89
GER_SDKFZ_10,SdKfz 10,halftracks,22,halftracks,20,2,90
GER_SDKFZ_7,SdKfz 7,halftracks,14,halftracks,13,1,92
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,1805,trucks,1805,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,800,trucks,800,0,100
GER_MAN_ML_4500,MAN ML 4500,trucks,245,trucks,245,0,100
GER_BÜSSING_NAG_4500,Büssing-NAG 4500,trucks,195,trucks,195,0,100
GER_KRUPP_PROTZE_KFZ_70,Krupp Protze Kfz 70,trucks,285,trucks,285,0,100
GER_KRUPP_L2H143,Krupp L2H143,trucks,205,trucks,205,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,165,trucks,165,0,100
GER_BMW_R75,BMW R75,motorcycles,605,motorcycles,605,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,430,motorcycles,430,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,130,motorcycles,130,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,60,field_artillery,60,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,24,field_artillery,24,0,100
GER_10CM_K_18,10cm K 18,field_artillery,12,field_artillery,12,0,100
GER_3.7CM_PAK_36,3.7cm PaK 36,anti_tank,24,anti_tank,24,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,39,anti_tank,39,0,100
GER_7.62CM_PAK_36(R),7.62cm PaK 36(r),anti_tank,8,anti_tank,8,0,100
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_tank,18,anti_tank,18,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,24,anti_aircraft,24,0,100
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,4,anti_aircraft,4,0,100
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,12,anti_aircraft,12,0,100
