equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_G,Panzer III Ausf G,tanks,45,tanks,42,3,93
GER_PANZER_III_AUSF_H,Panzer III Ausf H,tanks,40,tanks,36,4,90
GER_PANZER_IV_AUSF_D,Panzer IV Ausf D,tanks,14,tanks,13,1,92
GER_PANZER_IV_AUSF_E,Panzer IV Ausf E,tanks,10,tanks,9,1,90
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,32,tanks,29,3,90
GER_PANZER_I_AUSF_B,Panzer I Ausf B,tanks,14,tanks,13,1,92
GER_SDKFZ_222,SdKfz 222,armored_cars,35,armored_cars,33,2,94
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,20,armored_cars,19,1,95
GER_SDKFZ_221,SdKfz 221,armored_cars,13,armored_cars,12,1,92
GER_SDKFZ_251,SdKfz 251,halftracks,85,halftracks,80,5,94
GER_SDKFZ_250,SdKfz 250,halftracks,40,halftracks,38,2,95
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,650,trucks,600,50,92
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,420,trucks,380,40,90
GER_BÜSSING_NAG,Büssing-NAG,trucks,220,trucks,195,25,88
GER_KRUPP_L2H143,Krupp L2H143,trucks,160,trucks,145,15,90
GER_BMW_R75,BMW R75,motorcycles,180,motorcycles,175,5,97
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,120,motorcycles,115,5,95
GER_BMW_R12,BMW R12,motorcycles,80,motorcycles,75,5,93
