equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,2,armored_cars,2,0,100
ITA_FIAT_634_NM,Fiat 634 NM,trucks,18,trucks,18,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,16,trucks,16,0,100
ITA_FIAT_626_NM,Fiat 626 NM,trucks,14,trucks,14,0,100
ITA_FIAT_508_CM,Fiat 508 CM,trucks,10,trucks,10,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,2,motorcycles,2,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,1,motorcycles,1,0,100
ITA_CANNONE_DA_75/27_MODELLO_06,Cannone da 75/27 modello 06,field_artillery,4,field_artillery,4,0,100
ITA_CANNONE_DA_47/32_MODELLO_35,Cannone da 47/32 modello 35,anti_tank,2,anti_tank,2,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MODELLO_35,Cannone-Mitragliera da 20/65 modello 35,anti_aircraft,2,anti_aircraft,2,0,100
