equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
FRE_PANHARD_178,Panhard 178,armored_cars,12,armored_cars,9,3,75
FRE_AMD_35,AMD 35,armored_cars,6,armored_cars,4,2,66
FRE_GMC_CCKW_(US_LEND_LEASE),GMC CCKW (US Lend-Lease),trucks,180,trucks,180,0,100
FRE_DODGE_WC_SERIES_(US_LEND_LEASE),Dodge WC series (US Lend-Lease),trucks,120,trucks,120,0,100
FRE_LAFFLY_V15T,Laffly V15T,trucks,50,trucks,50,0,100
FRE_RENAULT_AHS,Renault AHS,trucks,30,trucks,30,0,100
FRE_TERROT_VATT,Terrot VATT,motorcycles,15,motorcycles,15,0,100
FRE_HARLEY_DAVIDSON_WLA_(US_LEND_LEASE),Harley-Davidson WLA (US Lend-Lease),motorcycles,7,motorcycles,7,0,100
FRE_CANON_DE_75_MODÈLE_1897,Canon de 75 modèle 1897,field_artillery,24,field_artillery,24,0,100
FRE_M101_HOWITZER_(US_LEND_LEASE),M101 Howitzer (US Lend-Lease),field_artillery,12,field_artillery,12,0,100
FRE_CANON_DE_155_C_MODÈLE_1917_SCHNEIDER,Canon de 155 C modèle 1917 Schneider,field_artillery,12,field_artillery,12,0,100
FRE_CANON_DE_47_MM_SA_MLE_1937,Canon de 47 mm SA mle 1937,anti_tank,12,anti_tank,12,0,100
FRE_M3_37MM_(US_LEND_LEASE),M3 37mm (US Lend-Lease),anti_tank,6,anti_tank,6,0,100
FRE_CANON_DE_25_MM_MODÈLE_1940,Canon de 25 mm modèle 1940,anti_aircraft,6,anti_aircraft,6,0,100
