equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,18,armored_cars,12,6,66
ITA_AUTOBLINDA_40,Autoblinda 40,armored_cars,6,armored_cars,4,2,66
ITA_L3/35_TANKETTE,L3/35 Tankette,armored_cars,24,armored_cars,15,9,62
ITA_FIAT_634_NM,Fiat 634 NM,trucks,745,trucks,745,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,655,trucks,655,0,100
ITA_FIAT_626_NM,Fiat 626 NM,trucks,525,trucks,525,0,100
ITA_ALFA_ROMEO_430_RE,Alfa Romeo 430 RE,trucks,385,trucks,385,0,100
ITA_FIAT_508_CM,Fiat 508 CM,trucks,155,trucks,155,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,102,motorcycles,102,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,53,motorcycles,53,0,100
ITA_OBICE_DA_100/17_MODELLO_1914,Obice da 100/17 modello 1914,field_artillery,36,field_artillery,36,0,100
ITA_CANNONE_DA_75/27_MODELLO_06,Cannone da 75/27 modello 06,field_artillery,60,field_artillery,60,0,100
ITA_CANNONE_DA_105/28_MODELLO_1913,Cannone da 105/28 modello 1913,field_artillery,24,field_artillery,24,0,100
ITA_CANNONE_DA_47/32_MODELLO_35,Cannone da 47/32 modello 35,anti_tank,34,anti_tank,34,0,100
ITA_CANNONE_DA_65/17_MODELLO_1908,Cannone da 65/17 modello 1908,anti_tank,10,anti_tank,10,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MODELLO_35,Cannone-Mitragliera da 20/65 modello 35,anti_aircraft,40,anti_aircraft,40,0,100
ITA_CANNONE_DA_75/27_C.K.,Cannone da 75/27 C.K.,anti_aircraft,16,anti_aircraft,16,0,100
