equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,9,armored_cars,6,3,66
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-rad),armored_cars,7,armored_cars,5,2,71
GER_SD.KFZ._232_(8_RAD),Sd.Kfz. 232 (8-rad),armored_cars,5,armored_cars,3,2,60
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,6,halftracks,4,2,66
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,11,halftracks,7,4,63
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,243,trucks,243,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,98,trucks,98,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,54,trucks,54,0,100
GER_CAPTURED_VEHICLES,Captured vehicles,trucks,81,trucks,81,0,100
GER_BMW_R75,BMW R75,motorcycles,42,motorcycles,42,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,28,motorcycles,28,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,17,motorcycles,17,0,100
GER_10.5_CM_LEFH_18,10.5 cm leFH 18,field_artillery,15,field_artillery,12,3,80
GER_15_CM_SFH_18,15 cm sFH 18,field_artillery,9,field_artillery,7,2,77
GER_5_CM_PAK_38,5 cm PaK 38,anti_tank,11,anti_tank,9,2,81
GER_7.5_CM_PAK_40,7.5 cm PaK 40,anti_tank,8,anti_tank,7,1,87
GER_CAPTURED_25_PDR_(AS_AT),Captured 25-pdr (as AT),anti_tank,3,anti_tank,2,1,66
GER_2_CM_FLAK_38,2 cm FlaK 38,anti_aircraft,7,anti_aircraft,7,0,100
GER_8.8_CM_FLAK_18/36,8.8 cm FlaK 18/36,anti_aircraft,5,anti_aircraft,5,0,100
