equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M8_GREYHOUND_ARMORED_CAR,M8 Greyhound Armored Car,armored_cars,48,armored_cars,46,2,95
AME_M3A1_SCOUT_CAR,M3A1 Scout Car,armored_cars,23,armored_cars,22,1,95
AME_M3_HALFTRACK,M3 Halftrack,halftracks,102,halftracks,98,4,96
AME_M2_HALFTRACK,M2 Halftrack,halftracks,45,halftracks,43,2,95
AME_2.5_TON_6X6_CARGO_TRUCK_(GMC_CCKW),2.5-ton 6x6 Cargo Truck (GMC CCKW),trucks,902,trucks,902,0,100
AME_1.5_TON_4X4_CARGO_TRUCK_(DODGE_WC62/63),1.5-ton 4x4 Cargo Truck (Dodge WC62/63),trucks,538,trucks,538,0,100
AME_0.75_TON_4X4_WEAPONS_CARRIER_(DODGE_WC51/52),0.75-ton 4x4 Weapons Carrier (Dodge WC51/52),trucks,304,trucks,304,0,100
AME_0.25_TON_4X4_JEEP_(WILLYS_MB),0.25-ton 4x4 Jeep (Willys MB),trucks,143,trucks,143,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,58,motorcycles,58,0,100
AME_INDIAN_741,Indian 741,motorcycles,24,motorcycles,24,0,100
AME_M2A1_105MM_HOWITZER,M2A1 105mm Howitzer,field_artillery,36,field_artillery,36,0,100
AME_M1_155MM_HOWITZER,M1 155mm Howitzer,field_artillery,12,field_artillery,12,0,100
AME_M1_PACK_75MM_HOWITZER,M1 Pack 75mm Howitzer,field_artillery,12,field_artillery,12,0,100
AME_M1_57MM_ANTI_TANK_GUN,M1 57mm Anti-Tank Gun,anti_tank,24,anti_tank,24,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,6,anti_tank,6,0,100
AME_M1_40MM_BOFORS,M1 40mm Bofors,anti_aircraft,12,anti_aircraft,12,0,100
AME_M2_.50_CAL_(AA_MOUNT),M2 .50 cal (AA mount),anti_aircraft,6,anti_aircraft,6,0,100
