equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,14,armored_cars,14,0,100
GER_SD.KFZ._231/232,Sd.Kfz. 231/232,armored_cars,12,armored_cars,12,0,100
GER_SD.KFZ._221,Sd.Kfz. 221,armored_cars,6,armored_cars,6,0,100
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,585,trucks,585,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,425,trucks,425,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,325,trucks,325,0,100
GER_HORCH_KFZ._15,Horch Kfz. 15,trucks,205,trucks,205,0,100
GER_KÜBELWAGEN,Kübelwagen,trucks,145,trucks,145,0,100
GER_BMW_R75,BMW R75,motorcycles,92,motorcycles,92,0,100
GER_ZÜNDAPP_KS_750,Zündapp KS 750,motorcycles,53,motorcycles,53,0,100
