equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,4,armored_cars,2,2,50
ITA_FIAT_626,Fiat 626,trucks,380,trucks,380,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,240,trucks,240,0,100
ITA_FIAT_665,Fiat 665,trucks,120,trucks,120,0,100
ITA_FIAT_618,Fiat 618,trucks,80,trucks,80,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,82,motorcycles,82,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,38,motorcycles,38,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,20,motorcycles,20,0,100
ITA_75/27_MODELLO_1906_GUN,75/27 Modello 1906 Gun,field_artillery,29,field_artillery,29,0,100
ITA_100/17_MODELLO_1914_HOWITZER,100/17 Modello 1914 Howitzer,field_artillery,21,field_artillery,21,0,100
ITA_47/32_MODELLO_1935,47/32 Modello 1935,anti_tank,22,anti_tank,22,0,100
ITA_20MM_SOLOTHURN_S_18/1000,20mm Solothurn S-18/1000,anti_tank,4,anti_tank,4,0,100
ITA_20/65_BREDA_MODELLO_1935,20/65 Breda Modello 1935,anti_aircraft,13,anti_aircraft,13,0,100
ITA_20MM_BREDA_M38,20mm Breda M38,anti_aircraft,3,anti_aircraft,3,0,100
