equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_L3/35,L3/35,tanks,40,tanks,34,6,85
ITA_AB_40,AB 40,armored_cars,6,armored_cars,5,1,83
ITA_AB_41,AB 41,armored_cars,2,armored_cars,2,0,100
ITA_LANCIA_1ZM,Lancia 1ZM,armored_cars,2,armored_cars,2,0,100
ITA_FIAT_626,Fiat 626,trucks,168,trucks,168,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,112,trucks,112,0,100
ITA_FIAT_634,Fiat 634,trucks,78,trucks,78,0,100
ITA_ALFA_ROMEO_800RE,Alfa Romeo 800RE,trucks,24,trucks,24,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,16,trucks,16,0,100
ITA_MOTO_GUZZI_GT_500,Moto Guzzi GT 500,motorcycles,26,motorcycles,26,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,11,motorcycles,11,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,7,motorcycles,7,0,100
