equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
"GER_PANZER_III_(GERMAN,_ALL_VARIANTS)","Panzer III (German, all variants)",tanks,111,tanks,99,12,89
"GER_PANZER_IV_(GERMAN,_ALL_VARIANTS)","Panzer IV (German, all variants)",tanks,62,tanks,53,9,85
GER_M13/40_(ITALIAN),M13/40 (Italian),tanks,145,tanks,135,10,93
GER_M14/41_(ITALIAN),M14/41 (Italian),tanks,136,tanks,126,10,92
GER_STUG_III_AUSF_D_(GERMAN),StuG III Ausf D (German),tanks,3,tanks,2,1,66
GER_BEFEHLSPANZER_(GERMAN_COMMAND_TANKS),Befehlspanzer (German command tanks),tanks,1,tanks,1,0,100
GER_PANZER_II_(GERMAN),Panzer II (German),tanks,50,tanks,43,7,86
GER_PANZER_I_(GERMAN),Panzer I (German),tanks,1,tanks,1,0,100
GER_L6/40_(ITALIAN),L6/40 (Italian),tanks,61,tanks,54,7,88
GER_SDKFZ_222_(GERMAN),SdKfz 222 (German),armored_cars,100,armored_cars,86,14,86
"GER_SDKFZ_231/232_(GERMAN,_8_RAD)","SdKfz 231/232 (German, 8-rad)",armored_cars,57,armored_cars,48,9,84
GER_SDKFZ_221/223_(GERMAN),SdKfz 221/223 (German),armored_cars,24,armored_cars,20,4,83
"GER_SDKFZ_231_(GERMAN,_6_RAD)","SdKfz 231 (German, 6-rad)",armored_cars,15,armored_cars,12,3,80
GER_AB41_(ITALIAN),AB41 (Italian),armored_cars,46,armored_cars,40,6,86
GER_AB40_(ITALIAN),AB40 (Italian),armored_cars,12,armored_cars,11,1,91
GER_SDKFZ_251_(GERMAN),SdKfz 251 (German),halftracks,287,halftracks,240,47,83
GER_SDKFZ_250_(GERMAN),SdKfz 250 (German),halftracks,163,halftracks,140,23,85
GER_SDKFZ_7_(GERMAN),SdKfz 7 (German),halftracks,95,halftracks,84,11,88
GER_SDKFZ_10_(GERMAN),SdKfz 10 (German),halftracks,81,halftracks,70,11,86
GER_GERMAN_TRUCKS_(ALL_TYPES),German trucks (all types),trucks,5455,trucks,4635,820,84
GER_ITALIAN_TRUCKS_(ALL_TYPES),Italian trucks (all types),trucks,3550,trucks,3025,525,85
GER_CAPTURED_BRITISH_VEHICLES,Captured British vehicles,trucks,290,trucks,260,30,89
GER_GERMAN_MOTORCYCLES_(ALL_TYPES),German motorcycles (all types),motorcycles,1478,motorcycles,1340,138,90
GER_ITALIAN_MOTORCYCLES_(ALL_TYPES),Italian motorcycles (all types),motorcycles,1287,motorcycles,1140,147,88
GER_10.5CM_LEFH_18_(GERMAN),10.5cm leFH 18 (German),field_artillery,112,field_artillery,112,0,100
GER_15CM_SFH_18_(GERMAN),15cm sFH 18 (German),field_artillery,60,field_artillery,60,0,100
GER_ANSALDO_75MM/27_MOD_1911_(ITALIAN),Ansaldo 75mm/27 Mod 1911 (Italian),field_artillery,51,field_artillery,51,0,100
GER_OBICE_DA_100/17_MOD_1914_(ITALIAN),Obice da 100/17 Mod 1914 (Italian),field_artillery,137,field_artillery,137,0,100
GER_ANSALDO_105MM/28_MOD_1913_(ITALIAN),Ansaldo 105mm/28 Mod 1913 (Italian),field_artillery,12,field_artillery,12,0,100
GER_5CM_PAK_38_(GERMAN),5cm PaK 38 (German),anti_tank,99,anti_tank,99,0,100
GER_7.62CM_PAK_36(R)_(GERMAN),7.62cm PaK 36(r) (German),anti_tank,14,anti_tank,14,0,100
GER_7.5CM_PAK_40_(GERMAN),7.5cm PaK 40 (German),anti_tank,18,anti_tank,18,0,100
GER_3.7CM_PAK_35/36_(GERMAN),3.7cm PaK 35/36 (German),anti_tank,18,anti_tank,18,0,100
GER_DIANA_SELF_PROPELLED_AT_(GERMAN),Diana self-propelled AT (German),anti_tank,9,anti_tank,9,0,100
GER_CANNONE_DA_47/32_MOD_1935_(ITALIAN),Cannone da 47/32 Mod 1935 (Italian),anti_tank,272,anti_tank,272,0,100
GER_8.8CM_FLAK_18/36_(GERMAN),8.8cm FlaK 18/36 (German),anti_aircraft,36,anti_aircraft,36,0,100
GER_2CM_FLAK_30/38_(GERMAN),2cm FlaK 30/38 (German),anti_aircraft,73,anti_aircraft,73,0,100
GER_3.7CM_FLAK_36_(GERMAN),3.7cm FlaK 36 (German),anti_aircraft,12,anti_aircraft,12,0,100
GER_CANNONE_DA_90/53_MOD_1939_(ITALIAN),Cannone da 90/53 Mod 1939 (Italian),anti_aircraft,10,anti_aircraft,10,0,100
GER_BREDA_20MM/65_MOD_1935_(ITALIAN),Breda 20mm/65 Mod 1935 (Italian),anti_aircraft,87,anti_aircraft,87,0,100
