equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II,Matilda II,tanks,90,tanks,82,8,91
BRI_CRUSADER_MK_I,Crusader Mk I,tanks,50,tanks,46,4,92
BRI_CRUISER_MK_IV_(A13_MK_II),Cruiser Mk IV (A13 Mk II),tanks,20,tanks,16,4,80
BRI_LIGHT_TANK_MK_VI,Light Tank Mk VI,tanks,30,tanks,26,4,86
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,40,armored_cars,35,5,87
BRI_HUMBER_MK_I,Humber Mk I,armored_cars,25,armored_cars,22,3,88
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,850,trucks,850,0,100
BRI_BEDFORD_QL_3_TON,Bedford QL 3-ton,trucks,680,trucks,680,0,100
BRI_MORRIS_C8_15CWT,Morris C8 15cwt,trucks,520,trucks,520,0,100
BRI_AEC_MATADOR_4X4,AEC Matador 4x4,trucks,420,trucks,420,0,100
BRI_SCAMMELL_PIONEER,Scammell Pioneer,trucks,180,trucks,180,0,100
BRI_VARIOUS_SUPPLY_TRUCKS,Various supply trucks,trucks,150,trucks,150,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,220,motorcycles,220,0,100
BRI_BSA_M20,BSA M20,motorcycles,120,motorcycles,120,0,100
BRI_QF_25_POUNDER_GUN_HOWITZER,QF 25-pounder Gun-Howitzer,field_artillery,72,field_artillery,72,0,100
BRI_QF_18_POUNDER_FIELD_GUN,QF 18-pounder Field Gun,field_artillery,24,field_artillery,24,0,100
BRI_QF_2_POUNDER_ANTI_TANK_GUN,QF 2-pounder Anti-Tank Gun,anti_tank,48,anti_tank,48,0,100
BRI_BOYS_ANTI_TANK_RIFLE,Boys Anti-Tank Rifle,anti_tank,4,anti_tank,4,0,100
BRI_QF_3.7_INCH_AA_GUN,QF 3.7-inch AA Gun,anti_aircraft,16,anti_aircraft,16,0,100
BRI_BOFORS_40MM_AA_GUN,Bofors 40mm AA Gun,anti_aircraft,8,anti_aircraft,8,0,100
