equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M13/40,M13/40,tanks,55,tanks,35,20,63
ITA_M14/41,M14/41,tanks,55,tanks,45,10,81
ITA_L6/40,L6/40,tanks,23,tanks,15,8,65
ITA_AB_41,AB 41,armored_cars,28,armored_cars,20,8,71
ITA_FIAT_626,Fiat 626,trucks,450,trucks,450,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,380,trucks,380,0,100
ITA_FIAT_634,Fiat 634,trucks,220,trucks,220,0,100
ITA_VARIOUS_LIGHT_TRUCKS,Various Light Trucks,trucks,150,trucks,150,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,95,motorcycles,95,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,85,motorcycles,85,0,100
