equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_TIGER_I_(PZ.KPFW._VI),Tiger I (Pz.Kpfw. VI),tanks,1,tanks,1,0,100
GER_PANZER_IV_AUSF._F2,Panzer IV Ausf. F2,tanks,18,tanks,15,3,83
GER_PANZER_IV_AUSF._G,Panzer IV Ausf. G,tanks,23,tanks,20,3,86
GER_PANZER_III_AUSF._J,Panzer III Ausf. J,tanks,18,tanks,15,3,83
GER_PANZER_III_AUSF._L,Panzer III Ausf. L,tanks,8,tanks,7,1,87
GER_PANZER_II_AUSF._F,Panzer II Ausf. F,tanks,2,tanks,2,0,100
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,12,armored_cars,10,2,83
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-Rad),armored_cars,8,armored_cars,7,1,87
GER_SD.KFZ._232_(8_RAD),Sd.Kfz. 232 (8-Rad),armored_cars,5,armored_cars,4,1,80
GER_SD.KFZ._263_(8_RAD),Sd.Kfz. 263 (8-Rad),armored_cars,3,armored_cars,3,0,100
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,85,halftracks,72,13,84
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,32,halftracks,28,4,87
GER_SD.KFZ._7,Sd.Kfz. 7,halftracks,18,halftracks,16,2,88
GER_SD.KFZ._11,Sd.Kfz. 11,halftracks,7,halftracks,6,1,85
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,685,trucks,685,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,320,trucks,320,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,185,trucks,185,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,195,trucks,195,0,100
GER_BMW_R75_WITH_SIDECAR,BMW R75 with sidecar,motorcycles,142,motorcycles,142,0,100
GER_ZÜNDAPP_KS750_WITH_SIDECAR,Zündapp KS750 with sidecar,motorcycles,68,motorcycles,68,0,100
GER_SOLO_MOTORCYCLES,Solo motorcycles,motorcycles,38,motorcycles,38,0,100
