equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_ARMOURED_CAR_MK_II,Humber Armoured Car Mk II,armored_cars,42,armored_cars,40,2,95
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,30,armored_cars,28,2,93
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,3528,trucks,3528,0,100
BRI_MORRIS_COMMERCIAL_C8_15CWT,Morris Commercial C8 15cwt,trucks,1764,trucks,1764,0,100
BRI_FORD_WOT_2_15CWT,Ford WOT-2 15cwt,trucks,588,trucks,588,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,540,motorcycles,540,0,100
BRI_BSA_M20,BSA M20,motorcycles,360,motorcycles,360,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_25_POUNDER_(SP),Ordnance QF 25-pounder (SP),field_artillery,24,field_artillery,24,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,84,anti_tank,84,0,100
