equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,4,armored_cars,2,2,50
ITA_FIAT_626,Fiat 626,trucks,95,trucks,95,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,42,trucks,42,0,100
ITA_FIAT_508,Fiat 508,trucks,28,trucks,28,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,28,motorcycles,28,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,13,motorcycles,13,0,100
ITA_CANNONE_DA_75/27,Cannone da 75/27,field_artillery,13,field_artillery,13,0,100
ITA_OBICE_DA_100/17,Obice da 100/17,field_artillery,13,field_artillery,13,0,100
ITA_CANNONE_DA_47/32,Cannone da 47/32,anti_tank,10,anti_tank,10,0,100
ITA_BREDA_20MM,Breda 20mm,anti_aircraft,4,anti_aircraft,4,0,100
