equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M13/40,M13/40,tanks,146,tanks,133,13,91
ITA_AB_41,AB 41,armored_cars,18,armored_cars,16,2,88
ITA_LANCIA_ANSALDO_IZ,Lancia Ansaldo IZ,armored_cars,6,armored_cars,6,0,100
ITA_FIAT_626,Fiat 626,trucks,420,trucks,420,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,310,trucks,310,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,180,trucks,180,0,100
ITA_FIAT_634,Fiat 634,trucks,70,trucks,70,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,145,motorcycles,145,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,90,motorcycles,90,0,100
ITA_BIANCHI_500,Bianchi 500,motorcycles,50,motorcycles,50,0,100
ITA_CANNONE_DA_75/27_MODELLO_06,Cannone da 75/27 modello 06,field_artillery,12,field_artillery,12,0,100
ITA_OBICE_DA_105/28_MODELLO_14,Obice da 105/28 modello 14,field_artillery,6,field_artillery,6,0,100
ITA_CANNONE_DA_47/32_MODELLO_35,Cannone da 47/32 modello 35,anti_tank,24,anti_tank,22,2,91
ITA_CANNONE_MITRAGLIERA_DA_20/65_MODELLO_35,Cannone-Mitragliera da 20/65 modello 35,anti_aircraft,8,anti_aircraft,8,0,100
ITA_CANNONE_DA_90/53_MODELLO_39,Cannone da 90/53 modello 39,anti_aircraft,4,anti_aircraft,4,0,100
