equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II_INFANTRY_TANK,Matilda II Infantry Tank,tanks,98,tanks,92,6,93
BRI_VALENTINE_II/IV_INFANTRY_TANK,Valentine II/IV Infantry Tank,tanks,32,tanks,26,6,81
BRI_MARMON_HERRINGTON_MK_II_ARMOURED_CAR,Marmon-Herrington Mk II Armoured Car,armored_cars,58,armored_cars,54,4,93
BRI_UNIVERSAL_CARRIER_MK_I/II,Universal Carrier Mk I/II,armored_cars,37,armored_cars,35,2,94
BRI_FORD/CHEVROLET_CMP_3_TON,Ford/Chevrolet CMP 3-ton,trucks,1820,trucks,1820,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,1240,trucks,1240,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,890,trucks,890,0,100
BRI_MORRIS_C8_QUAD_ARTILLERY_TRACTOR,Morris C8 Quad Artillery Tractor,trucks,620,trucks,620,0,100
BRI_AEC_MATADOR_ARTILLERY_TRACTOR,AEC Matador Artillery Tractor,trucks,280,trucks,280,0,100
BRI_MORRIS_CS8_15_CWT,Morris CS8 15-cwt,trucks,350,trucks,350,0,100
BRI_BSA_M20,BSA M20,motorcycles,365,motorcycles,365,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,255,motorcycles,255,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,144,field_artillery,144,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,96,anti_tank,96,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,68,anti_aircraft,68,0,100
