equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUSADER_MK_I,Crusader Mk I,tanks,85,tanks,72,13,84
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,65,tanks,58,7,89
BRI_CRUISER_MK_IV_(A13),Cruiser Mk IV (A13),tanks,48,tanks,42,6,87
BRI_CRUISER_MK_V_(A13_MK_II),Cruiser Mk V (A13 Mk II),tanks,45,tanks,39,6,86
BRI_CRUISER_MK_II_(A10),Cruiser Mk II (A10),tanks,36,tanks,34,2,94
BRI_M3_STUART_(HONEY),M3 Stuart (Honey),tanks,166,tanks,153,13,92
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,45,armored_cars,45,0,100
BRI_HUMBER_MK_I,Humber Mk I,armored_cars,33,armored_cars,33,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,945,trucks,945,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,750,trucks,750,0,100
BRI_MORRIS_COMMERCIAL_CS8,Morris Commercial CS8,trucks,485,trucks,485,0,100
BRI_CMP_CHEVROLET_3_TON,CMP Chevrolet 3-ton,trucks,425,trucks,425,0,100
BRI_FORD_WOT_15_CWT,Ford WOT 15-cwt,trucks,245,trucks,245,0,100
BRI_BSA_M20,BSA M20,motorcycles,168,motorcycles,168,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,117,motorcycles,117,0,100
