equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M13/40,M13/40,tanks,106,tanks,64,42,60
ITA_M14/41,M14/41,tanks,81,tanks,71,10,87
ITA_L6/40,L6/40,tanks,30,tanks,19,11,63
ITA_L3/35,L3/35,tanks,6,tanks,3,3,50
ITA_AB_40/41,AB 40/41,armored_cars,48,armored_cars,34,14,70
ITA_AUTOBLINDA_40,Autoblinda 40,armored_cars,10,armored_cars,6,4,60
ITA_L6/40,L6/40,armored_cars,30,armored_cars,19,11,63
ITA_BREDA_61,Breda 61,halftracks,32,halftracks,18,14,56
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,1405,trucks,1405,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,1050,trucks,1050,0,100
ITA_FIAT_626,Fiat 626,trucks,825,trucks,825,0,100
ITA_FIAT_634N,Fiat 634N,trucks,625,trucks,625,0,100
ITA_ALFA_ROMEO_430_RE,Alfa Romeo 430 RE,trucks,385,trucks,385,0,100
ITA_FUEL_TANKERS,Fuel tankers,trucks,153,trucks,153,0,100
ITA_WATER_TANKERS,Water tankers,trucks,130,trucks,130,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,307,motorcycles,307,0,100
ITA_BIANCHI_SUPERMIL,Bianchi Supermil,motorcycles,70,motorcycles,70,0,100
ITA_BIANCHI_SUPERLEGGERA,Bianchi Superleggera,motorcycles,100,motorcycles,100,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,53,motorcycles,53,0,100
ITA_75MM/27_MOD_06,75mm/27 Mod 06,field_artillery,72,field_artillery,72,0,100
ITA_105MM/28,105mm/28,field_artillery,36,field_artillery,36,0,100
ITA_OBICE_DA_100/17_MODELLO_1916,Obice da 100/17 modello 1916,field_artillery,12,field_artillery,12,0,100
ITA_SEMOVENTE_75/18_SP,Semovente 75/18 SP,field_artillery,16,field_artillery,16,0,100
ITA_75/18_SEMOVENTE_ON_M13/40_CHASSIS,75/18 Semovente on M13/40 chassis,field_artillery,16,field_artillery,10,6,62
ITA_75/18_SEMOVENTE_ON_M14/41_CHASSIS,75/18 Semovente on M14/41 chassis,field_artillery,8,field_artillery,6,2,75
ITA_47MM/32,47mm/32,anti_tank,48,anti_tank,48,0,100
ITA_90/53_MOD_1939,90/53 Mod 1939,anti_tank,6,anti_tank,6,0,100
ITA_65/17_MODELLO_1908_1913,65/17 modello 1908-1913,anti_tank,6,anti_tank,6,0,100
ITA_88MM/55,88mm/55,anti_aircraft,9,anti_aircraft,9,0,100
ITA_20MM_BREDA_MOD_35,20mm Breda Mod 35,anti_aircraft,32,anti_aircraft,32,0,100
ITA_CANNONE_DA_75/27_C.K.,Cannone da 75/27 C.K.,anti_aircraft,12,anti_aircraft,12,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MODELLO_35,Cannone-Mitragliera da 20/65 modello 35,anti_aircraft,24,anti_aircraft,24,0,100
