equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_FIAT_626,Fiat 626,trucks,580,trucks,580,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,340,trucks,340,0,100
ITA_FIAT_618,Fiat 618,trucks,280,trucks,280,0,100
ITA_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,220,trucks,220,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,95,motorcycles,95,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,85,motorcycles,85,0,100
ITA_75MM_CANNONE_DA_75/27_MOD._1911,75mm Cannone da 75/27 Mod. 1911,field_artillery,24,field_artillery,24,0,100
ITA_100MM_CANNONE_DA_100/17_MOD._1914,100mm Cannone da 100/17 Mod. 1914,field_artillery,12,field_artillery,12,0,100
ITA_47MM_CANNONE_DA_47/32_MOD._1935,47mm Cannone da 47/32 Mod. 1935,anti_tank,18,anti_tank,18,0,100
ITA_20MM_SOLOTHURN_S_18/1000,20mm Solothurn S-18/1000,anti_tank,6,anti_tank,6,0,100
ITA_20MM_BREDA_M35,20mm Breda M35,anti_aircraft,12,anti_aircraft,12,0,100
ITA_20MM_BREDA_M38,20mm Breda M38,anti_aircraft,4,anti_aircraft,4,0,100
