equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF._G/H,Panzer III Ausf. G/H,tanks,60,tanks,55,5,91
GER_PANZER_IV_AUSF._D/E,Panzer IV Ausf. D/E,tanks,20,tanks,18,2,90
GER_PANZER_II_AUSF._C/F,Panzer II Ausf. C/F,tanks,45,tanks,40,5,88
GER_PANZER_I_AUSF._B,Panzer I Ausf. B,tanks,25,tanks,22,3,88
GER_SDKFZ_221,SdKfz 221,armored_cars,25,armored_cars,22,3,88
GER_SDKFZ_222,SdKfz 222,armored_cars,40,armored_cars,36,4,90
GER_SDKFZ_231/232,SdKfz 231/232,armored_cars,20,armored_cars,18,2,90
GER_SDKFZ_250,SdKfz 250,halftracks,45,halftracks,42,3,93
GER_SDKFZ_251,SdKfz 251,halftracks,55,halftracks,50,5,90
GER_SDKFZ_10,SdKfz 10,halftracks,20,halftracks,18,2,90
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,420,trucks,380,40,90
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,240,trucks,215,25,89
GER_VARIOUS_LIGHT_TRUCKS,Various Light Trucks,trucks,190,trucks,170,20,89
GER_BMW_R75,BMW R75,motorcycles,95,motorcycles,85,10,89
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,85,motorcycles,75,10,88
