equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,35,armored_cars,30,5,85
AME_M3_SCOUT_CAR,M3 Scout Car,armored_cars,17,armored_cars,15,2,88
AME_M3_HALFTRACK,M3 Halftrack,halftracks,120,halftracks,105,15,87
AME_M2_HALFTRACK,M2 Halftrack,halftracks,27,halftracks,24,3,88
AME_GMC_CCKW_2.5_TON,GMC CCKW 2.5-ton,trucks,950,trucks,950,0,100
AME_DODGE_WC_SERIES_3/4_TON,Dodge WC Series 3/4-ton,trucks,550,trucks,550,0,100
AME_GMC_6X6_CARGO,GMC 6x6 Cargo,trucks,150,trucks,150,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,70,motorcycles,70,0,100
AME_INDIAN_741B,Indian 741B,motorcycles,23,motorcycles,23,0,100
AME_M2A1_105MM_HOWITZER,M2A1 105mm Howitzer,field_artillery,36,field_artillery,36,0,100
AME_M5_3_INCH_AT_GUN,M5 3-inch AT Gun,anti_tank,8,anti_tank,8,0,100
AME_M1_57MM_AT_GUN,M1 57mm AT Gun,anti_tank,4,anti_tank,4,0,100
AME_M1_155MM_HOWITZER,M1 155mm Howitzer,anti_aircraft,6,anti_aircraft,6,0,100
