equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M4_SHERMAN,M4 Sherman,tanks,135,tanks,128,7,94
AME_M4A1_SHERMAN,M4A1 Sherman,tanks,35,tanks,33,2,94
AME_M3_LEE,M3 Lee,tanks,15,tanks,14,1,93
AME_M5_STUART,M5 Stuart,tanks,68,tanks,65,3,95
AME_M3_STUART,M3 Stuart,tanks,25,tanks,23,2,92
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,58,armored_cars,55,3,94
AME_M2_HALFTRACK,M2 Halftrack,halftracks,206,halftracks,198,8,96
AME_M3_HALFTRACK,M3 Halftrack,halftracks,165,halftracks,158,7,95
AME_M3A1_SCOUT_CAR,M3A1 Scout Car,halftracks,87,halftracks,84,3,96
AME_GMC_CCKW_2.5_TON,GMC CCKW 2.5-ton,trucks,528,trucks,528,0,100
AME_DODGE_WC_51/52_3/4_TON,Dodge WC-51/52 3/4-ton,trucks,285,trucks,285,0,100
AME_GMC_6X6_5_TON,GMC 6x6 5-ton,trucks,92,trucks,92,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,98,motorcycles,98,0,100
AME_INDIAN_741,Indian 741,motorcycles,26,motorcycles,26,0,100
AME_M7_PRIEST_105MM_SPG,M7 Priest 105mm SPG,field_artillery,54,field_artillery,54,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,42,anti_tank,42,0,100
AME_M5_3_INCH_GUN,M5 3-inch Gun,anti_tank,36,anti_tank,36,0,100
AME_M1_40MM_BOFORS,M1 40mm Bofors,anti_aircraft,18,anti_aircraft,18,0,100
AME_M45_QUADMOUNT_.50_CAL,M45 Quadmount .50 cal,anti_aircraft,32,anti_aircraft,32,0,100
