equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB40,AB40,armored_cars,20,armored_cars,16,4,80
ITA_AB41,AB41,armored_cars,30,armored_cars,27,3,90
ITA_SPA_38R,SPA 38R,trucks,1074,trucks,1074,0,100
ITA_FIAT_626,Fiat 626,trucks,1288,trucks,1288,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,820,trucks,820,0,100
ITA_FIAT_634N,Fiat 634N,trucks,38,trucks,38,0,100
ITA_GUZZI_ALCE,Guzzi Alce,motorcycles,246,motorcycles,220,26,89
ITA_BIANCHI_M35,Bianchi M35,motorcycles,116,motorcycles,102,14,87
ITA_OBICE_DA_100/17_MOD_1914,Obice da 100/17 Mod 1914,field_artillery,96,field_artillery,96,0,100
ITA_CANNONE_DA_47/32_MOD_1935,Cannone da 47/32 Mod 1935,anti_tank,144,anti_tank,132,12,91
ITA_BREDA_20MM/65_MOD_1935,Breda 20mm/65 Mod 1935,anti_aircraft,48,anti_aircraft,44,4,91
