equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_H,Panzer III Ausf H,tanks,45,tanks,41,4,91
GER_PANZER_III_AUSF_G,Panzer III Ausf G,tanks,38,tanks,35,3,92
GER_PANZER_III_AUSF_F,Panzer III Ausf F,tanks,14,tanks,12,2,85
GER_M13/40,M13/40,tanks,28,tanks,18,10,64
GER_M14/41,M14/41,tanks,7,tanks,4,3,57
GER_PANZER_IV_AUSF_F1,Panzer IV Ausf F1,tanks,12,tanks,11,1,91
GER_PANZER_IV_AUSF_E,Panzer IV Ausf E,tanks,8,tanks,7,1,87
GER_PANZER_II_AUSF_F,Panzer II Ausf F,tanks,38,tanks,34,4,89
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,19,tanks,17,2,89
GER_L3/35_TANKETTE,L3/35 Tankette,tanks,5,tanks,3,2,60
GER_L6/40,L6/40,tanks,4,tanks,3,1,75
GER_SDKFZ_222,SdKfz 222,armored_cars,62,armored_cars,56,6,90
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,41,armored_cars,37,4,90
GER_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,30,armored_cars,23,7,76
GER_SDKFZ_232_(8_RAD),SdKfz 232 (8-rad),armored_cars,28,armored_cars,25,3,89
GER_AUTOBLINDA_AB_41,Autoblinda AB 41,armored_cars,21,armored_cars,15,6,71
GER_SDKFZ_221,SdKfz 221,armored_cars,14,armored_cars,12,2,85
GER_SDKFZ_251,SdKfz 251,halftracks,185,halftracks,168,17,90
GER_SDKFZ_250,SdKfz 250,halftracks,98,halftracks,89,9,90
GER_SDKFZ_10,SdKfz 10,halftracks,78,halftracks,71,7,91
GER_SDKFZ_7,SdKfz 7,halftracks,42,halftracks,38,4,90
GER_SDKFZ_11,SdKfz 11,halftracks,17,halftracks,15,2,88
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,1420,trucks,1280,140,90
GER_FIAT_634N,Fiat 634N,trucks,680,trucks,475,205,69
GER_MAN_3_TON,MAN 3-ton,trucks,680,trucks,612,68,90
GER_CAPTURED_BRITISH_VEHICLES,Captured British vehicles,trucks,580,trucks,440,140,75
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,520,trucks,468,52,90
GER_LANCIA_3RO,Lancia 3Ro,trucks,488,trucks,345,143,70
GER_BÜSSING_NAG_4.5_TON,Büssing-NAG 4.5-ton,trucks,380,trucks,342,38,90
GER_FIAT_626,Fiat 626,trucks,190,trucks,130,60,68
GER_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,185,trucks,135,50,72
GER_ALFA_ROMEO_430,Alfa Romeo 430,trucks,85,trucks,58,27,68
GER_SPA_38R,SPA 38R,trucks,52,trucks,37,15,71
GER_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,480,motorcycles,400,80,83
GER_BMW_R75_WITH_SIDECAR,BMW R75 with sidecar,motorcycles,285,motorcycles,257,28,90
GER_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,195,motorcycles,165,30,84
GER_ZÜNDAPP_KS750_WITH_SIDECAR,Zündapp KS750 with sidecar,motorcycles,165,motorcycles,149,16,90
GER_GILERA_LTE,Gilera LTE,motorcycles,106,motorcycles,87,19,82
GER_BENELLI_M36,Benelli M36,motorcycles,58,motorcycles,48,10,82
GER_BMW_R12_SOLO,BMW R12 solo,motorcycles,50,motorcycles,45,5,90
GER_BIANCHI_SUPERMIL,Bianchi Supermil,motorcycles,40,motorcycles,30,10,75
GER_DKW_NZ350_SOLO,DKW NZ350 solo,motorcycles,30,motorcycles,27,3,90
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,72,field_artillery,68,4,94
GER_75/27_MOD_1906/1911,75/27 Mod 1906/1911,field_artillery,74,field_artillery,67,7,90
GER_15CM_SFH_18,15cm sFH 18,field_artillery,48,field_artillery,44,4,91
GER_100/17_MOD_1914/1916,100/17 Mod 1914/1916,field_artillery,27,field_artillery,24,3,88
GER_10CM_K18,10cm K18,field_artillery,24,field_artillery,22,2,91
GER_149/13_MOD_1910,149/13 Mod 1910,field_artillery,21,field_artillery,19,2,90
GER_21CM_MÖRSER_18,21cm Mörser 18,field_artillery,12,field_artillery,11,1,91
GER_CANNONE_DA_47/32_MOD_1935,Cannone da 47/32 Mod 1935,anti_tank,61,anti_tank,53,8,86
GER_5CM_PAK_38,5cm PaK 38,anti_tank,54,anti_tank,51,3,94
GER_8.8CM_FLAK_36_(GROUND_ROLE),8.8cm FlaK 36 (ground role),anti_tank,18,anti_tank,18,0,100
GER_CANNONE_DA_65/17_MOD_1908,Cannone da 65/17 Mod 1908,anti_tank,7,anti_tank,6,1,85
GER_3.7CM_PAK_36,3.7cm PaK 36,anti_tank,6,anti_tank,5,1,83
GER_CANNONE_DA_47/32_MOD_1939,Cannone da 47/32 Mod 1939,anti_tank,2,anti_tank,2,0,100
GER_CANNONE_MITRAGLIERA_DA_20/65_MOD_1935_(BREDA),Cannone-Mitragliera da 20/65 Mod 1935 (Breda),anti_aircraft,39,anti_aircraft,34,5,87
GER_8.8CM_FLAK_36,8.8cm FlaK 36,anti_aircraft,18,anti_aircraft,18,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,12,anti_aircraft,11,1,91
GER_CANNONE_DA_75/27_C.K._(AA_MOUNT),Cannone da 75/27 C.K. (AA mount),anti_aircraft,4,anti_aircraft,3,1,75
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,4,anti_aircraft,4,0,100
