equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB41_ARMOURED_CAR,AB41 Armoured Car,armored_cars,12,armored_cars,9,3,75
ITA_MORRIS_CS8_TRUCK,Morris CS8 Truck,trucks,48,trucks,48,0,100
ITA_LANCIA_3RO_TRUCK,Lancia 3Ro Truck,trucks,24,trucks,24,0,100
ITA_TL.37_ARTILLERY_TRACTOR,TL.37 Artillery Tractor,trucks,18,trucks,18,0,100
ITA_SPA_38R_TRUCK,SPA 38R Truck,trucks,65,trucks,65,0,100
ITA_FIAT_626_TRUCK,Fiat 626 Truck,trucks,40,trucks,40,0,100
ITA_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,20,trucks,20,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,35,motorcycles,35,0,100
ITA_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,23,motorcycles,23,0,100
ITA_CANNONE_DA_65/17_MODELLO_13,Cannone da 65/17 modello 13,field_artillery,24,field_artillery,24,0,100
ITA_CANNONE_DA_75/27_MODELLO_06,Cannone da 75/27 modello 06,field_artillery,12,field_artillery,12,0,100
ITA_OBICE_DA_100/17_MODELLO_14,Obice da 100/17 modello 14,field_artillery,12,field_artillery,12,0,100
ITA_CANNONE_DA_47/32_MOD._35,Cannone da 47/32 mod. 35,anti_tank,12,anti_tank,12,0,100
ITA_CANNONE_DA_90/53,Cannone da 90/53,anti_aircraft,4,anti_aircraft,4,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MOD._35,Cannone-Mitragliera da 20/65 mod. 35,anti_aircraft,8,anti_aircraft,8,0,100
